FisheriesGuild,StockKeyLabel,Year,Metric,Value
crustacean,pra.27.1-2,1970,F/F[MSY],0.017
crustacean,pra.27.1-2,1971,F/F[MSY],0.015
crustacean,pra.27.1-2,1972,F/F[MSY],0.019
crustacean,pra.27.1-2,1973,F/F[MSY],0.019
crustacean,pra.27.1-2,1974,F/F[MSY],0.022
crustacean,pra.27.1-2,1975,F/F[MSY],0.022
crustacean,pra.27.1-2,1976,F/F[MSY],0.025
crustacean,pra.27.1-2,1977,F/F[MSY],0.05
crustacean,pra.27.1-2,1978,F/F[MSY],0.098
crustacean,pra.27.1-2,1979,F/F[MSY],0.088
crustacean,pra.27.1-2,1980,F/F[MSY],0.101
crustacean,pra.27.1-2,1981,F/F[MSY],0.093
crustacean,pra.27.1-2,1982,F/F[MSY],0.117
crustacean,pra.27.1-2,1983,F/F[MSY],0.195
crustacean,pra.27.1-2,1984,F/F[MSY],0.327
crustacean,pra.27.1-2,1985,F/F[MSY],0.464
crustacean,pra.27.1-2,1986,F/F[MSY],0.291
crustacean,pra.27.1-2,1987,F/F[MSY],0.181
crustacean,pra.27.1-2,1988,F/F[MSY],0.163
crustacean,pra.27.1-2,1989,F/F[MSY],0.185
crustacean,pra.27.1-2,1990,F/F[MSY],0.218
crustacean,pra.27.1-2,1991,F/F[MSY],0.204
crustacean,pra.27.1-2,1992,F/F[MSY],0.187
crustacean,pra.27.1-2,1993,F/F[MSY],0.191
crustacean,pra.27.1-2,1994,F/F[MSY],0.103
crustacean,pra.27.1-2,1995,F/F[MSY],0.074
crustacean,pra.27.1-2,1996,F/F[MSY],0.094
crustacean,pra.27.1-2,1997,F/F[MSY],0.087
crustacean,pra.27.1-2,1998,F/F[MSY],0.132
crustacean,pra.27.1-2,1999,F/F[MSY],0.203
crustacean,pra.27.1-2,2000,F/F[MSY],0.242
crustacean,pra.27.1-2,2001,F/F[MSY],0.166
crustacean,pra.27.1-2,2002,F/F[MSY],0.186
crustacean,pra.27.1-2,2003,F/F[MSY],0.136
crustacean,pra.27.1-2,2004,F/F[MSY],0.107
crustacean,pra.27.1-2,2005,F/F[MSY],0.095
crustacean,pra.27.1-2,2006,F/F[MSY],0.072
crustacean,pra.27.1-2,2007,F/F[MSY],0.078
crustacean,pra.27.1-2,2008,F/F[MSY],0.071
crustacean,pra.27.1-2,2009,F/F[MSY],0.065
crustacean,pra.27.1-2,2010,F/F[MSY],0.059
crustacean,pra.27.1-2,2011,F/F[MSY],0.081
crustacean,pra.27.1-2,2012,F/F[MSY],0.077
crustacean,pra.27.1-2,2013,F/F[MSY],0.067
crustacean,pra.27.1-2,2014,F/F[MSY],0.071
crustacean,pra.27.1-2,2015,F/F[MSY],0.121
crustacean,pra.27.1-2,2016,F/F[MSY],0.084
crustacean,pra.27.1-2,2017,F/F[MSY],0.083
crustacean,pra.27.1-2,2018,F/F[MSY],0.122
crustacean,pra.27.1-2,1970,SSB/MSY~B[trigger],3.22
crustacean,pra.27.1-2,1971,SSB/MSY~B[trigger],3.4
crustacean,pra.27.1-2,1972,SSB/MSY~B[trigger],3.52
crustacean,pra.27.1-2,1973,SSB/MSY~B[trigger],3.64
crustacean,pra.27.1-2,1974,SSB/MSY~B[trigger],3.72
crustacean,pra.27.1-2,1975,SSB/MSY~B[trigger],3.8
crustacean,pra.27.1-2,1976,SSB/MSY~B[trigger],3.84
crustacean,pra.27.1-2,1977,SSB/MSY~B[trigger],3.9
crustacean,pra.27.1-2,1978,SSB/MSY~B[trigger],3.94
crustacean,pra.27.1-2,1979,SSB/MSY~B[trigger],4.04
crustacean,pra.27.1-2,1980,SSB/MSY~B[trigger],4.52
crustacean,pra.27.1-2,1981,SSB/MSY~B[trigger],4.62
crustacean,pra.27.1-2,1982,SSB/MSY~B[trigger],5.24
crustacean,pra.27.1-2,1983,SSB/MSY~B[trigger],5.26
crustacean,pra.27.1-2,1984,SSB/MSY~B[trigger],3.86
crustacean,pra.27.1-2,1985,SSB/MSY~B[trigger],2.64
crustacean,pra.27.1-2,1986,SSB/MSY~B[trigger],2.22
crustacean,pra.27.1-2,1987,SSB/MSY~B[trigger],2.36
crustacean,pra.27.1-2,1988,SSB/MSY~B[trigger],2.94
crustacean,pra.27.1-2,1989,SSB/MSY~B[trigger],3.34
crustacean,pra.27.1-2,1990,SSB/MSY~B[trigger],3.66
crustacean,pra.27.1-2,1991,SSB/MSY~B[trigger],3.62
crustacean,pra.27.1-2,1992,SSB/MSY~B[trigger],3.6
crustacean,pra.27.1-2,1993,SSB/MSY~B[trigger],2.88
crustacean,pra.27.1-2,1994,SSB/MSY~B[trigger],2.72
crustacean,pra.27.1-2,1995,SSB/MSY~B[trigger],3.34
crustacean,pra.27.1-2,1996,SSB/MSY~B[trigger],3.62
crustacean,pra.27.1-2,1997,SSB/MSY~B[trigger],4.04
crustacean,pra.27.1-2,1998,SSB/MSY~B[trigger],4.16
crustacean,pra.27.1-2,1999,SSB/MSY~B[trigger],3.66
crustacean,pra.27.1-2,2000,SSB/MSY~B[trigger],3.28
crustacean,pra.27.1-2,2001,SSB/MSY~B[trigger],3.4
crustacean,pra.27.1-2,2002,SSB/MSY~B[trigger],3.26
crustacean,pra.27.1-2,2003,SSB/MSY~B[trigger],2.84
crustacean,pra.27.1-2,2004,SSB/MSY~B[trigger],3.94
crustacean,pra.27.1-2,2005,SSB/MSY~B[trigger],4.42
crustacean,pra.27.1-2,2006,SSB/MSY~B[trigger],4.06
crustacean,pra.27.1-2,2007,SSB/MSY~B[trigger],3.78
crustacean,pra.27.1-2,2008,SSB/MSY~B[trigger],3.9
crustacean,pra.27.1-2,2009,SSB/MSY~B[trigger],4.14
crustacean,pra.27.1-2,2010,SSB/MSY~B[trigger],4.22
crustacean,pra.27.1-2,2011,SSB/MSY~B[trigger],3.64
crustacean,pra.27.1-2,2012,SSB/MSY~B[trigger],3.14
crustacean,pra.27.1-2,2013,SSB/MSY~B[trigger],2.82
crustacean,pra.27.1-2,2014,SSB/MSY~B[trigger],2.92
crustacean,pra.27.1-2,2015,SSB/MSY~B[trigger],2.78
crustacean,pra.27.1-2,2016,SSB/MSY~B[trigger],3.48
crustacean,pra.27.1-2,2017,SSB/MSY~B[trigger],3.54
crustacean,pra.27.1-2,2018,SSB/MSY~B[trigger],3.56
